"Gene","DN1_ZT3_1","DN1_ZT7_1","DN1_ZT11_1","DN1_ZT15_1","DN1_ZT19_1","DN1_ZT23_1","DN1_ZT3_2","DN1_ZT7_2","DN1_ZT11_2","DN1_ZT15_2","DN1_ZT19_2","DN1_ZT23_2"
"FBtr0089210",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089211",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089212",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089213",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089214",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089215",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089216",0.767645284998103,1,0.0510688832106977,0.877532775758971,0.621308851238635,0.433941022658879,0.051918512052015,0.853924046643148,1,0.272851241376601,0.367820478539975,0.702852127251019
"FBtr0089217",1,0.622743533029631,0.758583947857895,0.663603774146525,0.901445640977515,0.923040083092198,0.253899577133988,0.704902340600311,1,0.368903925019796,0.763949794967287,0.58537464310548
"FBtr0089218",1,0.622743533029631,0.758583947857895,0.663603774146525,0.901445640977515,0.923040083092198,0.253899577133988,0.704902340600311,1,0.368903925019796,0.763949794967287,0.58537464310548
"FBtr0089219",1,0.622743533029631,0.758583947857895,0.663603774146525,0.901445640977515,0.923040083092198,0.253899577133988,0.704902340600311,1,0.368903925019796,0.763949794967287,0.58537464310548
"FBtr0089220",0.557764792608953,0.655599995175573,0.130515809102077,0.497271493623718,1,0.896816446558215,0.271337135678027,0.623976417059153,0.359985062469933,0.530436392144196,1,0.919304134002195
"FBtr0089221",0.557764792608953,0.655599995175573,0.130515809102077,0.497271493623718,1,0.896816446558215,0.271337135678027,0.623976417059153,0.359985062469933,0.530436392144196,1,0.919304134002195
"FBtr0089222",0.642030623577798,0.58752662300251,1,0.558216330602246,0.356149407912878,0.298631338740263,0.559354489172015,0.687251578935088,1,0.818472097312478,0.379847957430083,0.876556622581843
"FBtr0089223",0.529782412721342,0.585742851410535,0,0.544297168071031,1,0.676131444157984,0.223777584385436,0.637664948787577,0.858852952558473,0.920375283274795,0.845022392974103,1
"FBtr0089224",0.529782412721342,0.585742851410535,0,0.544297168071031,1,0.676131444157984,0.223777584385436,0.637664948787577,0.858852952558473,0.920375283274795,0.845022392974103,1
"FBtr0089225",0.529782412721342,0.585742851410535,0,0.544297168071031,1,0.676131444157984,0.223777584385436,0.637664948787577,0.858852952558473,0.920375283274795,0.845022392974103,1
"FBtr0089226",0.529782412721342,0.585742851410535,0,0.544297168071031,1,0.676131444157984,0.223777584385436,0.637664948787577,0.858852952558473,0.920375283274795,0.845022392974103,1
"FBtr0089229",0.768178005161368,0.745484600334333,1,0.687169366158037,0.661966235492268,0.658436393043902,0.555848563598857,0.453292069069132,1,0.597336248264378,0.522972000478027,0.520530111933189
"FBtr0089231",0.768178005161368,0.745484600334333,1,0.687169366158037,0.661966235492268,0.658436393043902,0.555848563598857,0.453292069069132,1,0.597336248264378,0.522972000478027,0.520530111933189
"FBtr0089233",0.768178005161368,0.745484600334333,1,0.687169366158037,0.661966235492268,0.658436393043902,0.555848563598857,0.453292069069132,1,0.597336248264378,0.522972000478027,0.520530111933189
"FBtr0089235",1,0.299018714565951,0.381249737119729,0.33817873172435,0.35825761816337,0.401271253108764,1,0.272684010909988,0.263618539523177,0.739491477858545,0.966773964301566,0.152940246559872
"FBtr0089236",1,0.299018714565951,0.381249737119729,0.33817873172435,0.35825761816337,0.401271253108764,1,0.272684010909988,0.263618539523177,0.739491477858545,0.966773964301566,0.152940246559872
"FBtr0089243",0.488013140660478,0.615024679674662,0.394785201869071,0.457030361633295,1,0.524776299124707,0.146316112867401,0.795833393574563,0.856895452951502,0.144873887182144,0.369338616250012,1
"FBtr0089245",0.580702315447181,0.527896261413064,0.55046695902702,0.374664287107407,0.923132739162618,1,0.359589177709355,0.788061193386028,0.914744756897505,0.664912359497295,1,0.806457275249172
"FBtr0089246",0.580702315447181,0.527896261413064,0.55046695902702,0.374664287107407,0.923132739162618,1,0.359589177709355,0.788061193386028,0.914744756897505,0.664912359497295,1,0.806457275249172
"FBtr0089247",0.580702315447181,0.527896261413064,0.55046695902702,0.374664287107407,0.923132739162618,1,0.359589177709355,0.788061193386028,0.914744756897505,0.664912359497295,1,0.806457275249172
"FBtr0089251",0.443143494088113,0.127260348545918,0.51212465752684,1,0.31556710392562,0.239564059478251,0,0,1,0,0.837641593985993,0.154104309453905
"FBtr0089252",0.276265066068813,0.26699886010624,0.0859571430405931,0.262000670732496,1,0.652811971803304,0.786282166145175,0,0.154755483204667,0.483703219547878,1,0.413373772473316
"FBtr0089253",1,0.628856150775972,0.513544082049998,0.437719779933069,0.524053622916187,0.447532172648969,0.654768853833475,0.72165396575941,1,0.589746157868129,0.540037947885218,0.832563541984732
"FBtr0089254",1,0.628856150775972,0.513544082049998,0.437719779933069,0.524053622916187,0.447532172648969,0.654768853833475,0.72165396575941,1,0.589746157868129,0.540037947885218,0.832563541984732
"FBtr0089257",0.269705130338788,0.549700765903094,1,0.0808191993801231,0.101578313376634,0.193451054238498,0.639541671186184,0.447608155977356,1,0.487105971100519,0.250204631969842,0.280189653552554
"FBtr0089258",0.269705130338788,0.549700765903094,1,0.0808191993801231,0.101578313376634,0.193451054238498,0.639541671186184,0.447608155977356,1,0.487105971100519,0.250204631969842,0.280189653552554
"FBtr0089259",1,0.555674639335873,0.28500096795019,0.488640311823676,0.825662130560918,0.733556573867709,0.202297461939682,1,0.690144677792505,0.321718128956506,0.791162778130866,0.816800785877771
"FBtr0089260",1,0.555674639335873,0.28500096795019,0.488640311823676,0.825662130560918,0.733556573867709,0.202297461939682,1,0.690144677792505,0.321718128956506,0.791162778130866,0.816800785877771
"FBtr0089261",1,0.555674639335873,0.28500096795019,0.488640311823676,0.825662130560918,0.733556573867709,0.202297461939682,1,0.690144677792505,0.321718128956506,0.791162778130866,0.816800785877771
"FBtr0089262",0.524721221645609,0.337725157445928,0.893643638719657,0.319202356153295,0.499261474694956,1,0.414415651874956,0.412328695407712,1,0.267908284105286,0.526104942035537,0.924625856723428
"FBtr0089263",1,0.555674639335873,0.28500096795019,0.488640311823676,0.825662130560918,0.733556573867709,0.202297461939682,1,0.690144677792505,0.321718128956506,0.791162778130866,0.816800785877771
"FBtr0089268",0.262624119459386,0.195847271980631,0,0.313338639997647,1,0.942908008626981,0.0243738444155221,0.204707815820834,0.997826399170389,0.267325958436695,1,0.896987864494336
"FBtr0089269",0.511425916841962,0.613535275380971,0.133459774720921,0.762732215783747,1,0.991542211177215,0.348720069000638,0.275762122589715,0.838176862959843,0.152117581541251,0.85739321629467,1
"FBtr0089270",0.482008988932809,0.203801545415141,1,0.353594380021772,0.523452865843113,0.652483387106579,1,0.0777285320135448,0.0566700006792056,0.381077302319505,0.349915446360863,0.101303859328487
"FBtr0089271",0.799774451067497,0.470347822013736,0.585043215500179,0.340912415393351,0.888947959957083,1,0.626001570738659,0.114295197166632,0.0928532899228001,0.385580566439594,1,0.486509132218595
"FBtr0089274",0.50248446397425,0.461765356837174,0.948481299734178,0.398251019538995,1,0.813866369095191,0.446570650765892,0.323055746874663,0.224042790698445,0.708270451541726,1,0.303828444028645
"FBtr0089275",0.619591182296802,0.500170938558554,0.769600724266167,0.375925086897307,1,0.860108211200157,0.386774425856837,0.217965550304104,0.199923351508421,0.632021240251348,1,0.295766880267989
"FBtr0089276",0,1,0,0,0.793503038534918,0,0,0,1,0,0.104705199248249,0.0770521547269523
"FBtr0089277",0,1,0,0,0.793503038534918,0,0,0,1,0,0.104705199248249,0.0770521547269523
"FBtr0089278",0,1,0,0,0.793503038534918,0,0,0,1,0,0.104705199248249,0.0770521547269523
"FBtr0089279",0,1,0,0,0.793503038534918,0,0,0,1,0,0.104705199248249,0.0770521547269523
"FBtr0089288",0.397262343338077,0.201148749414385,0.120816183426195,0.308411354515016,0.383545599419521,1,0.433722763142652,0.16301209217126,0.142617828507878,0.131341710906888,0.220792530507564,1
"FBtr0089289",0.397262343338077,0.201148749414385,0.120816183426195,0.308411354515016,0.383545599419521,1,0.433722763142652,0.16301209217126,0.142617828507878,0.131341710906888,0.220792530507564,1
"FBtr0089290",0.397262343338077,0.201148749414385,0.120816183426195,0.308411354515016,0.383545599419521,1,0.433722763142652,0.16301209217126,0.142617828507878,0.131341710906888,0.220792530507564,1
"FBtr0089291",0,0.270050275650312,0,0,1,0.0797430773010247,1,0,0,0.0351530088869663,0.282624014368389,0.080881861161471
"FBtr0089299",0.0710649065529259,1,0,0.876142955081494,0.14169697116695,0,0,0.483638579621244,0,1,0.282099097547754,0
"FBtr0089304",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089305",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089306",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089307",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089308",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089309",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089310",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089311",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089312",0.346055197127291,1,0,0.299983729185511,0.465751783487886,0.134806188386257,0.126807297818414,0.855813483899117,0.757062972995987,0.304235163082502,0.310602825525616,1
"FBtr0089313",0.670481944434127,1,0.787348955935366,0.666630509301136,0.155250594495962,0.462192645895738,1,0,0.284294503407348,0.0761648525884269,0.113398524283613,0.0584146775055068
"FBtr0089314",0.47186713104392,0.600757005090657,0.181773169870788,0.96959029581112,1,0.876316397867174,0.137044643825611,0.922620892932917,1,0.205280373535219,0.581220697867832,0.624422656488549
"FBtr0089315",0.47186713104392,0.600757005090657,0.181773169870788,0.96959029581112,1,0.876316397867174,0.137044643825611,0.922620892932917,1,0.205280373535219,0.581220697867832,0.624422656488549
"FBtr0089316",0.47186713104392,0.600757005090657,0.181773169870788,0.96959029581112,1,0.876316397867174,0.137044643825611,0.922620892932917,1,0.205280373535219,0.581220697867832,0.624422656488549
"FBtr0089318",0.810689503424089,0.68778433827771,0.299958727980006,1,0.560545535149748,0.553760833589987,0.672203192688769,0.759326117304502,0.768480727009794,1,0.881636504209703,0.428590027338114
"FBtr0089319",0.626909188386922,0.990184344051143,0,0,1,0.797430773010247,0,0,0.835679609305201,0.111942745095366,1,0.257563658233374
"FBtr0089320",1,0.442251639424374,0.970757143141109,0,0.701856039360579,0.249312714513197,0,0,1,0.150698409809223,0.123402556256865,0.134841270772167
"FBtr0089321",0.420650230712331,1,0.707346488784372,0.651904467171681,0.561671984521153,0.473445554732867,0.83621872853403,0.698561642299869,0.893162804147098,1,0.735388689113328,0.566995603835648
"FBtr0089322",0.865184917029173,0,0,1,0.690040067250689,0.096295357241258,0,0,0,0.543277076933039,0.339721840418643,1
"FBtr0089324",1,0,0,0.385274092014822,0,0,0,0.142635580649853,0,0,0,1
"FBtr0089327",0.276363525483601,1,0,0.851805650773674,0.793503038534918,0.492149576648239,0.350932860291153,1,0.299304849737381,0.360838119228895,0.752130574265273,0.276745003109903
"FBtr0089328",0.276363525483601,1,0,0.851805650773674,0.793503038534918,0.492149576648239,0.350932860291153,1,0.299304849737381,0.360838119228895,0.752130574265273,0.276745003109903
"FBtr0089329",0.805499258103482,1,0.654915303504067,0.467664842451381,0.430457124281992,0.498698138057069,1,0.372913809514741,0.227216070290815,0.152623777966771,0.145207029261236,0.757135414617708
"FBtr0089330",0.275693648857823,0.194545323332863,1,0.132850356875785,0.162155782770362,0.251271327368993,1,0.13331218311155,0.129224774276067,0.768572603392308,0.472150219289952,0.169933607288747
"FBtr0089331",0.275693648857823,0.194545323332863,1,0.132850356875785,0.162155782770362,0.251271327368993,1,0.13331218311155,0.129224774276067,0.768572603392308,0.472150219289952,0.169933607288747
"FBtr0089332",0.961260755526613,0.546101668537297,0,0.395652203362109,1,0.994130363686108,0.592380003000777,0.422604090364018,0.764674152305413,0.709702370866046,1,0.673369041133003
"FBtr0089333",0.961260755526613,0.546101668537297,0,0.395652203362109,1,0.994130363686108,0.592380003000777,0.422604090364018,0.764674152305413,0.709702370866046,1,0.673369041133003
"FBtr0089338",0.206259281263915,0.771755768009032,0,1,0.429874148623689,0.202421330999025,0.260687460645796,1,0.144048699708409,0.327191686672309,0.343996787191496,0.702631586456714
"FBtr0089339",0.206259281263915,0.771755768009032,0,1,0.429874148623689,0.202421330999025,0.260687460645796,1,0.144048699708409,0.327191686672309,0.343996787191496,0.702631586456714
"FBtr0089340",0.206259281263915,0.771755768009032,0,1,0.429874148623689,0.202421330999025,0.260687460645796,1,0.144048699708409,0.327191686672309,0.343996787191496,0.702631586456714
"FBtr0089341",0.206259281263915,0.771755768009032,0,1,0.429874148623689,0.202421330999025,0.260687460645796,1,0.144048699708409,0.327191686672309,0.343996787191496,0.702631586456714
"FBtr0089342",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089343",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089344",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089345",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089346",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089347",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089348",0.342318050045384,0.350441478789644,1,0.366350766420888,0.292612188929411,0.292806386803297,1,0.401645679887362,0.306163311361759,0.274714254635181,0.331472609444407,0.458330546581669
"FBtr0089349",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089350",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089351",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089352",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089353",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089354",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089355",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089356",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089357",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089358",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089359",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089360",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089361",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089362",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089363",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089364",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089365",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089366",0.505793375483005,0.311850757386949,0.209159758127191,0.316273145083239,0.859646704228255,1,1,0.380650269036786,0.251102759354714,0.514982658110582,0.92008223966968,0.256194321648517
"FBtr0089367",0.759779086686097,0.624267592149888,1,0.576153595580947,0.812772243474159,0.912750558686269,0.239828126694819,0.327713114197707,1,0.207020037717721,0.65814696670328,0.672455168526129
"FBtr0089368",0.770502913101245,0.53507168210788,0.679973824276424,0.507351857500846,1,0.997902196392711,0.560418540786414,0.292817426583992,0.925106578566643,0.429595774535722,1,0.532234865722101
"FBtr0089376",1,0.601275564964145,0.29613871182132,0.45957695261768,0.682201791505108,0.882452529048623,0.548642166646554,0.653630487627113,0.790863983569591,0.92167370567478,1,0.706878178747745
"FBtr0089377",0.726703693961205,0.0664020454607627,0,0.305432842750604,0.579592473218538,1,0,0,0,1,0.893313808901222,0
"FBtr0089383",1,0.866303199755952,0.972412313035638,0.945941504691122,0.87507626390865,0.683173313426735,0.99210696422975,0.614368778082458,0.51178528437581,1,0.482585430585578,0.824436815793667
"FBtr0089384",1,0.866303199755952,0.972412313035638,0.945941504691122,0.87507626390865,0.683173313426735,0.99210696422975,0.614368778082458,0.51178528437581,1,0.482585430585578,0.824436815793667
"FBtr0089385",1,0.866303199755952,0.972412313035638,0.945941504691122,0.87507626390865,0.683173313426735,0.99210696422975,0.614368778082458,0.51178528437581,1,0.482585430585578,0.824436815793667
"FBtr0089386",1,0.866303199755952,0.972412313035638,0.945941504691122,0.87507626390865,0.683173313426735,0.99210696422975,0.614368778082458,0.51178528437581,1,0.482585430585578,0.824436815793667
"FBtr0089387",0.701929704394346,0,0,0,0.223933455561708,1,0,0.226078411977954,0.642830468696308,0.516658823517074,1,0.792503563794996
"FBtr0089388",0.0549399339579012,0.165663244518741,1,0.127001599025908,0.219090479831956,0.195674629574573,0.136076007051672,1,0.232113965102459,0.0466389405806054,0.166652838612714,0.357697623067221
"FBtr0089389",0.389116047964296,0,0,0,1,0.384966580073912,0,0.0794329555598216,0,0,1,0.278447198090134
"FBtr0089390",0.423587289450623,0,0,0,1,0.528028484831109,0.319509308316518,0,0.545008440851218,0,1,0.447936796927606
"FBtr0089391",0.423587289450623,0,0,0,1,0.528028484831109,0.319509308316518,0,0.545008440851218,0,1,0.447936796927606
"FBtr0089393",0.397775713099304,0.549049585776364,0.682127737462485,0.223169796470059,1,0.848727489402719,0.287546583121325,0.514247019050628,0.564523324115363,0.525622634777798,1,0.456369715585158
"FBtr0089394",0.68705861058199,0.864693759661827,0.61756208701766,1,0.75873183865121,0.669274519106662,0.683977719397266,0.902707373427836,0.644466523000498,0.562626671453941,0.589028474776746,1
"FBtr0089395",0.525214358666843,0.770058984069466,0.74061591871301,1,0.362527238301878,0.421888075042145,1,0.537124086606419,0.30247612862526,0.797074038716096,0.260486958979392,0.296488450362253
"FBtr0089397",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089398",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089399",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089400",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089401",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089402",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089403",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089404",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089405",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089406",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089407",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089408",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089409",0.829090576450802,1,0.206370666512973,0.334169909149672,0.559521373325903,0.880190589005505,0.0381580582906944,0.16440045965525,1,0.144258306825923,0.108334035401401,0.678423705524882
"FBtr0089410",0.955509391943497,0.792497142697759,1,0.762009594155447,0.559568928219456,0.856737567326507,0.161930448391489,1,0.909886743201638,0.217648389376159,0.35969237667244,0.82127374256234
"FBtr0089411",0.955509391943497,0.792497142697759,1,0.762009594155447,0.559568928219456,0.856737567326507,0.161930448391489,1,0.909886743201638,0.217648389376159,0.35969237667244,0.82127374256234
"FBtr0089412",1,0.652175387770156,0.771912486594393,0.670553381521979,0.846269860089525,0.999154008545253,0.92579212217283,0.979500991474674,0.2009872670641,1,0.553167397050372,0.566363501713201
"FBtr0089413",1,0.652175387770156,0.771912486594393,0.670553381521979,0.846269860089525,0.999154008545253,0.92579212217283,0.979500991474674,0.2009872670641,1,0.553167397050372,0.566363501713201
"FBtr0089414",1,0.652175387770156,0.771912486594393,0.670553381521979,0.846269860089525,0.999154008545253,0.92579212217283,0.979500991474674,0.2009872670641,1,0.553167397050372,0.566363501713201
"FBtr0089415",1,0.652175387770156,0.771912486594393,0.670553381521979,0.846269860089525,0.999154008545253,0.92579212217283,0.979500991474674,0.2009872670641,1,0.553167397050372,0.566363501713201
"FBtr0089416",1,0.652175387770156,0.771912486594393,0.670553381521979,0.846269860089525,0.999154008545253,0.92579212217283,0.979500991474674,0.2009872670641,1,0.553167397050372,0.566363501713201
"FBtr0089417",1,0.652175387770156,0.771912486594393,0.670553381521979,0.846269860089525,0.999154008545253,0.92579212217283,0.979500991474674,0.2009872670641,1,0.553167397050372,0.566363501713201
"FBtr0089420",0.735959854164548,1,0,0.672109664172105,0.760893324622524,0.861598847885547,0.45650627214629,0.798759251639176,0.584020007739761,0.486776260932003,0.885218052748006,1
"FBtr0089422",0.340463923843378,0.373835879472554,1,0.567680810270171,0.263131077978272,0.290829201471619,1,0.265003715451767,0.21225976719363,0.790258462316201,0.259684324452893,0.24688798680172
"FBtr0089423",0.340463923843378,0.373835879472554,1,0.567680810270171,0.263131077978272,0.290829201471619,1,0.265003715451767,0.21225976719363,0.790258462316201,0.259684324452893,0.24688798680172
"FBtr0089424",0.298651920776148,0.306845094501712,1,0.555928377329552,0.287398547656503,0.312054212211698,1,0.157732895777394,0.17644272997824,0.655042481197137,0.23291375207042,0.187629272832473
"FBtr0089425",0.340463923843378,0.373835879472554,1,0.567680810270171,0.263131077978272,0.290829201471619,1,0.265003715451767,0.21225976719363,0.790258462316201,0.259684324452893,0.24688798680172
"FBtr0089427",0,0,0,0,1,0,0,0,0.491576240767765,0,1,0
"FBtr0089428",0.678291456436543,0.555396970362995,0.976037579716192,1,0.713221100759892,0.585897064214779,0.118881841704763,0.422574570710312,0.780815950119359,0.153336146947456,0.273501027733567,1
"FBtr0089429",0.678291456436543,0.555396970362995,0.976037579716192,1,0.713221100759892,0.585897064214779,0.118881841704763,0.422574570710312,0.780815950119359,0.153336146947456,0.273501027733567,1
"FBtr0089430",0.678291456436543,0.555396970362995,0.976037579716192,1,0.713221100759892,0.585897064214779,0.118881841704763,0.422574570710312,0.780815950119359,0.153336146947456,0.273501027733567,1
"FBtr0089431",0.678291456436543,0.555396970362995,0.976037579716192,1,0.713221100759892,0.585897064214779,0.118881841704763,0.422574570710312,0.780815950119359,0.153336146947456,0.273501027733567,1
"FBtr0089432",0.678291456436543,0.555396970362995,0.976037579716192,1,0.713221100759892,0.585897064214779,0.118881841704763,0.422574570710312,0.780815950119359,0.153336146947456,0.273501027733567,1
"FBtr0089433",0.678291456436543,0.555396970362995,0.976037579716192,1,0.713221100759892,0.585897064214779,0.118881841704763,0.422574570710312,0.780815950119359,0.153336146947456,0.273501027733567,1
